Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Libellé Budget;Agrégat;Montant BP;Montant BA;Montant flux BP-BA;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301454;Communauté de communes Castillon/Pujols;2;Oui;Non;Non;1;Non;33468;Sainte-Radegonde;Commune;213304686;33468;SAINTE-RADEGONDE;Dépenses d'équipement;46451.33;0.0;0.0;46451.33;0.04645133;438;106.05326484018265;1;;;;;;;;2;;;2024;438
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301397;Communauté de communes du Fronsadais;3;Non;Non;Non;2;Non;33470;Saint-Romain-la-Virvée;Commune;213304702;33470;SAINT-ROMAIN-LA-VIRVEE;Dépenses d'équipement;70452.94;0.0;0.0;70452.94;0.07045294;938;75.10974413646056;1;;;;;;;;2;;;2024;938
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069995;Communauté de communes Médoc Cœur de Presqu'île;3;Oui;Non;Non;2;Non;33471;Saint-Sauveur;Commune;213304710;33471;SAINT-SAUVEUR;Dépenses d'équipement;870079.98;0.0;0.0;870079.98;0.87007998;1286;676.5785225505443;1;;;;;;;;2;;;2024;1286
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070092;Communauté d'agglomération du Libournais;2;Oui;Non;Non;1;Non;33472;Saint-Sauveur-de-Puynormand;Commune;213304728;33472;SAINT-SAUVEUR-DE-PUYNORMAND;Dépenses d'équipement;82821.86;0.0;0.0;82821.86;0.08282186;372;222.63940860215055;1;;;;;;;;2;;;2024;372
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301181;Communauté de communes Latitude Nord Gironde;4;Non;Non;Non;1;Non;33473;Saint-Savin;Commune;213304736;33473;SAINT-SAVIN;Dépenses d'équipement;1887132.48;165589.47;0.0;2052721.95;2.05272195;3384;606.5963209219858;1;;;;;;;;2;;;2024;3384
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301264;Communauté de communes de Montesquieu;5;Oui;Non;Non;2;Non;33474;Saint-Selve;Commune;213304744;33474;SAINT-SELVE;Dépenses d'équipement;2685519.57;0.0;0.0;2685519.57;2.68551957;3628;740.2203886438808;1;;;;;;;;2;;;2024;3628
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200023794;Communauté de communes de Blaye;2;Non;Non;Non;1;Non;33475;Saint-Seurin-de-Bourg;Commune;213304751;33475;SAINT-SEURIN-DE-BOURG;Dépenses d'équipement;32376.42;0.0;0.0;32376.42;0.032376419999999996;418;77.45555023923444;1;;;;;;;;2;;;2024;418
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069995;Communauté de communes Médoc Cœur de Presqu'île;3;Oui;Non;Non;1;Non;33476;Saint-Seurin-de-Cadourne;Commune;213304769;33476;SAINT-SEURIN-DE-CADOURNE;Dépenses d'équipement;789756.8;1585.6;0.0;791342.4;0.7913424;708;1117.7152542372883;1;;;;;;;;2;;;2024;708
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300811;Communauté de communes de l'Estuaire;3;Non;Non;Non;2;Non;33477;Saint-Seurin-de-Cursac;Commune;213304777;33477;SAINT-SEURIN-DE-CURSAC;Dépenses d'équipement;113267.63;36906.0;0.0;150173.63;0.15017363;783;191.79263090676884;1;;;;;;;;2;;;2024;783
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070092;Communauté d'agglomération du Libournais;4;Non;Non;Non;1;Non;33478;Saint-Seurin-sur-l'Isle;Commune;213304785;33478;SAINT-SEURIN-SUR-L'ISLE;Dépenses d'équipement;342522.83;0.0;0.0;342522.83;0.34252283;3175;107.88120629921261;1;;;;;;;;2;;;2024;3175
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200044394;Communauté de communes du Réolais en Sud Gironde;2;Oui;Non;Non;2;Non;33479;Saint-Sève;Commune;213304793;33479;SAINT-SEVE;Dépenses d'équipement;45006.22;0.0;0.0;45006.22;0.04500622;252;178.59611111111113;1;;;;;;;;2;;;2024;252
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200035533;Communauté de communes du Grand Saint-Émilionnais;3;Non;Non;Non;2;Non;33480;Saint-Sulpice-de-Faleyrens;Commune;213304801;33480;SAINT-SULPICE-DE-FALEYRENS;Dépenses d'équipement;938517.65;0.0;0.0;938517.65;0.93851765;1346;697.2642273402674;1;;;;;;;;2;;;2024;1346
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;2;Oui;Non;Non;1;Non;33481;Saint-Sulpice-de-Guilleragues;Commune;213304819;33481;SAINT-SULPICE-DE-GUILLERAGUES;Dépenses d'équipement;35576.16;0.0;0.0;35576.16;0.03557616;236;150.74644067796612;1;;;;;;;;2;;;2024;236
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;2;Oui;Non;Non;1;Non;33482;Saint-Sulpice-de-Pommiers;Commune;213304827;33482;SAINT-SULPICE-DE-POMMIERS;Dépenses d'équipement;22699.65;0.0;0.0;22699.65;0.022699650000000002;266;85.33703007518798;1;;;;;;;;2;;;2024;266
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301249;Communauté de communes Les Rives de la Laurence;5;Non;Non;Non;3;Non;33483;Saint-Sulpice-et-Cameyrac;Commune;213304835;33483;SAINT-SULPICE-ET-CAMEYRAC;Dépenses d'équipement;2952925.53;0.0;0.0;2952925.53;2.95292553;4945;597.1537977755308;1;;;;;;;;2;;;2024;4945
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;3;Oui;Non;Non;1;Non;33484;Saint-Symphorien;Commune;213304843;33484;SAINT-SYMPHORIEN;Dépenses d'équipement;1163249.04;46772.49;0.0;1210021.53;1.2100215300000001;1855;652.3027115902966;1;;;;;;;;2;;;2024;1855
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200035533;Communauté de communes du Grand Saint-Émilionnais;3;Oui;Non;Non;1;Non;33485;Sainte-Terre;Commune;213304850;33485;SAINTE-TERRE;Dépenses d'équipement;941411.59;0.0;0.0;941411.59;0.94141159;1929;488.0308916537066;1;;;;;;;;2;;;2024;1929
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301223;Communauté de communes du Grand Cubzaguais;2;Oui;Non;Non;1;Non;33486;Saint-Trojan;Commune;213304868;33486;SAINT-TROJAN;Dépenses d'équipement;35593.51;0.0;0.0;35593.51;0.03559351;374;95.1698128342246;1;;;;;;;;2;;;2024;374
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300316;Bordeaux Métropole;3;Non;Non;Non;1;Non;33487;Saint-Vincent-de-Paul;Commune;213304876;33487;SAINT-VINCENT-DE-PAUL;Dépenses d'équipement;413456.24;39371.72;0.0;452827.96;0.45282796000000003;1004;451.02386454183267;1;;;;;;;;2;;;2024;1004
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301454;Communauté de communes Castillon/Pujols;2;Oui;Non;Non;2;Non;33488;Saint-Vincent-de-Pertignas;Commune;213304884;33488;SAINT-VINCENT-DE-PERTIGNAS;Dépenses d'équipement;294676.83;0.0;0.0;294676.83;0.29467683;351;839.5351282051282;1;;;;;;;;2;;;2024;351
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301181;Communauté de communes Latitude Nord Gironde;2;Oui;Non;Non;2;Non;33489;Saint-Vivien-de-Blaye;Commune;213304892;33489;SAINT-VIVIEN-DE-BLAYE;Dépenses d'équipement;24072.09;0.0;0.0;24072.09;0.02407209;372;64.7099193548387;1;;;;;;;;2;;;2024;372
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;3;Non;Non;Non;2;Non;33490;Saint-Vivien-de-Médoc;Commune;213304900;33490;SAINT-VIVIEN-MEDOC;Dépenses d'équipement;515090.86;23773.55;0.0;538864.41;0.5388644100000001;1821;295.91675453047776;1;;;;;;;;2;;;2024;1821
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200044394;Communauté de communes du Réolais en Sud Gironde;2;Oui;Non;Non;1;Non;33491;Saint-Vivien-de-Monségur;Commune;213304918;33491;SAINT-VIVIEN-DE-MONSEGUR;Dépenses d'équipement;170041.31;0.0;0.0;170041.31;0.17004131;403;421.93873449131513;1;;;;;;;;2;;;2024;403
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301181;Communauté de communes Latitude Nord Gironde;4;Non;Non;Non;1;Non;33492;Saint-Yzan-de-Soudiac;Commune;213304926;33492;SAINT-YZAN-DE-SOUDIAC;Dépenses d'équipement;228490.5;49266.6;0.0;277757.1;0.2777571;2557;108.6261634728197;1;;;;;;;;2;;;2024;2557
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069995;Communauté de communes Médoc Cœur de Presqu'île;2;Oui;Non;Non;1;Non;33493;Saint-Yzans-de-Médoc;Commune;213304934;33493;SAINT-YZANS-DE-MEDOC;Dépenses d'équipement;110696.44;0.0;0.0;110696.44;0.11069644000000001;369;299.990352303523;1;;;;;;;;2;;;2024;369
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301389;Communauté de communes Médullienne;3;Oui;Non;Non;2;Non;33494;Salaunes;Commune;213304942;33494;SALAUNES;Dépenses d'équipement;872998.57;0.0;0.0;872998.57;0.8729985699999999;1240;704.0311048387097;1;;;;;;;;2;;;2024;1240
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301355;Communauté de communes Les Coteaux Bordelais;4;Non;Non;Non;2;Non;33496;Sallebœuf;Commune;213304967;33496;SALLEBOEUF;Dépenses d'équipement;726907.92;124680.3;0.0;851588.22;0.85158822;2769;307.5435969664139;1;;;;;;;;2;;;2024;2769
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301405;Communauté de communes du Val de l'Eyre;6;Non;Non;Non;2;Non;33498;Salles;Commune;213304983;33498;SALLES;Dépenses d'équipement;2524527.06;0.0;0.0;2524527.06;2.52452706;8011;315.1325752090875;1;;;;;;;;2;;;2024;8011
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301454;Communauté de communes Castillon/Pujols;2;Oui;Non;Non;1;Non;33499;Les Salles-de-Castillon;Commune;213304991;33499;LES SALLES- DE- CASTILLON;Dépenses d'équipement;118123.64;0.0;0.0;118123.64;0.11812364;331;356.86900302114805;1;;;;;;;;2;;;2024;331
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200023794;Communauté de communes de Blaye;2;Non;Non;Non;1;Non;33500;Samonac;Commune;213305006;33500;SAMONAC;Dépenses d'équipement;31671.26;0.0;0.0;31671.26;0.03167126;461;68.70121475054229;1;;;;;;;;2;;;2024;461
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301264;Communauté de communes de Montesquieu;4;Non;Non;Non;2;Non;33501;Saucats;Commune;213305014;33501;SAUCATS;Dépenses d'équipement;2138226.92;520534.62;0.0;2658761.54;2.65876154;3447;771.3262373078039;1;;;;;;;;2;;;2024;3447
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200023794;Communauté de communes de Blaye;3;Oui;Non;Non;1;Non;33502;Saugon;Commune;213305022;33502;SAUGON;Dépenses d'équipement;156776.78;0.0;0.0;156776.78;0.15677678;505;310.4490693069307;1;;;;;;;;2;;;2024;505
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301389;Communauté de communes Médullienne;3;Oui;Non;Non;2;Non;33503;Saumos;Commune;213305030;33503;SAUMOS;Dépenses d'équipement;144244.2;37696.88;0.0;181941.08;0.18194107999999998;556;327.2321582733813;1;;;;;;;;2;;;2024;556
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;3;Oui;Non;Non;1;Non;33504;Sauternes;Commune;213305048;33504;SAUTERNES;Dépenses d'équipement;210212.32;179.83;0.0;210392.15;0.21039215;848;248.1039504716981;1;;;;;;;;2;;;2024;848
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301215;Communauté de communes du Créonnais;3;Oui;Non;Non;1;Non;33505;La Sauve;Commune;213305055;33505;LA SAUVE MAJEURE;Dépenses d'équipement;925075.9;0.0;0.0;925075.9;0.9250759000000001;1639;564.4148261134839;1;;;;;;;;2;;;2024;1639
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;3;Oui;Non;Non;1;Non;33506;Sauveterre-de-Guyenne;Commune;213305063;33506;SAUVETERRE-DE-GUYENNE;Dépenses d'équipement;381429.87;964441.04;0.0;1345870.91;1.34587091;1888;712.8553548728813;1;;;;;;;;2;;;2024;1888
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043982;Communauté de communes du Bazadais;2;Oui;Non;Non;2;Non;33507;Sauviac;Commune;213305071;33507;SAUVIAC;Dépenses d'équipement;323572.55;0.0;0.0;323572.55;0.32357255;335;965.8882089552238;1;;;;;;;;2;;;2024;335
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200044394;Communauté de communes du Réolais en Sud Gironde;3;Oui;Non;Non;1;Non;33508;Savignac;Commune;213305089;33508;SAVIGNAC;Dépenses d'équipement;112793.68;0.0;0.0;112793.68;0.11279368;655;172.20409160305343;1;;;;;;;;2;;;2024;655
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070092;Communauté d'agglomération du Libournais;3;Oui;Non;Non;1;Non;33509;Savignac-de-l'Isle;Commune;213305097;33509;SAVIGNAC-DE-L'ISLE;Dépenses d'équipement;16187.4;0.0;0.0;16187.4;0.0161874;570;28.39894736842105;1;;;;;;;;2;;;2024;570
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;2;Oui;Non;Oui;1;Non;33510;Semens;Commune;213305105;33510;SEMENS;Dépenses d'équipement;20317.8;0.0;0.0;20317.8;0.0203178;225;90.30133333333333;1;;;;;;;;2;;;2024;225
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043982;Communauté de communes du Bazadais;2;Oui;Non;Non;1;Non;33511;Sendets;Commune;213305113;33511;SENDETS;Dépenses d'équipement;31048.01;0.0;0.0;31048.01;0.031048009999999997;350;88.70859999999999;1;;;;;;;;2;;;2024;350
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043982;Communauté de communes du Bazadais;2;Oui;Non;Non;1;Non;33512;Sigalens;Commune;213305121;33512;SIGALENS;Dépenses d'équipement;57760.92;0.0;0.0;57760.92;0.05776092;354;163.1664406779661;1;;;;;;;;2;;;2024;354
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043982;Communauté de communes du Bazadais;1;Oui;Non;Non;3;Non;33513;Sillas;Commune;213305139;33513;SILLAS;Dépenses d'équipement;19536.28;0.0;0.0;19536.28;0.01953628;120;162.80233333333334;1;;;;;;;;2;;;2024;120
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;4;Non;Non;Oui;2;Non;33514;Soulac-sur-Mer;Commune;213305147;33514;SOULAC-SUR-MER;Dépenses d'équipement;3000614.97;1502399.8;0.0;4503014.77;4.503014769999999;2955;1523.862866328257;1;;;;;;;;2;;;2024;2955
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;2;Oui;Non;Oui;1;Non;33515;Soulignac;Commune;213305154;33515;SOULIGNAC;Dépenses d'équipement;73583.68;0.0;0.0;73583.68;0.07358368;423;173.95669030732859;1;;;;;;;;2;;;2024;423
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;1;Oui;Non;Non;1;Non;33516;Soussac;Commune;213305162;33516;SOUSSAC;Dépenses d'équipement;10884.63;0.0;0.0;10884.63;0.01088463;192;56.69078124999999;1;;;;;;;;2;;;2024;192
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301447;Communauté de communes Médoc Estuaire;3;Non;Non;Non;2;Non;33517;Soussans;Commune;213305170;33517;SOUSSANS;Dépenses d'équipement;351600.15;0.0;0.0;351600.15;0.35160015;1716;204.89519230769233;1;;;;;;;;2;;;2024;1716
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301439;Communauté de communes des Portes de l'Entre-Deux-Mers;3;Non;Non;Non;2;Non;33518;Tabanac;Commune;213305188;33518;TABANAC;Dépenses d'équipement;585172.48;0.0;0.0;585172.48;0.58517248;1107;528.6110930442637;1;;;;;;;;2;;;2024;1107
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300316;Bordeaux Métropole;7;Non;Non;Non;2;Non;33519;Le Taillan-Médoc;Commune;213305196;33519;LE TAILLAN-MEDOC;Dépenses d'équipement;4846398.34;0.0;0.0;4846398.34;4.8463983399999995;10882;445.3591564050726;1;;;;;;;;2;;;2024;10882
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;2;Oui;Non;Non;1;Non;33520;Taillecavat;Commune;213305204;33520;TAILLECAVAT;Dépenses d'équipement;660.44;0.0;0.0;660.44;0.0006604400000000001;274;2.4103649635036497;1;;;;;;;;2;;;2024;274
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;3;Oui;Non;Non;1;Non;33521;Talais;Commune;213305212;33521;TALAIS;Dépenses d'équipement;294193.88;79103.04;0.0;373296.92;0.37329692;773;482.9196895213454;1;;;;;;;;2;;;2024;773
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300316;Bordeaux Métropole;8;Non;Non;Non;2;Oui;33522;Talence;Commune;213305220;33522;TALENCE;Dépenses d'équipement;8612132.25;0.0;0.0;8612132.25;8.61213225;46278;186.09560158174511;1;;;;;;;;2;;;2024;46278
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069599;Communauté de communes rurales de l'Entre-Deux-Mers;4;Oui;Non;Oui;1;Non;33523;Targon;Commune;213305238;33523;TARGON;Dépenses d'équipement;187579.84;0.0;0.0;187579.84;0.18757984;2069;90.66207829869502;1;;;;;;;;2;;;2024;2069
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301397;Communauté de communes du Fronsadais;2;Non;Non;Non;1;Non;33524;Tarnès;Commune;213305246;33524;TARNES;Dépenses d'équipement;62879.13;0.0;0.0;62879.13;0.06287912999999999;314;200.25200636942674;1;;;;;;;;2;;;2024;314
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301223;Communauté de communes du Grand Cubzaguais;3;Oui;Non;Non;1;Non;33525;Tauriac;Commune;213305253;33525;TAURIAC;Dépenses d'équipement;251344.6;0.0;0.0;251344.6;0.25134460000000003;1348;186.45741839762613;1;;;;;;;;2;;;2024;1348
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200035533;Communauté de communes du Grand Saint-Émilionnais;1;Oui;Non;Non;2;Non;33526;Tayac;Commune;213305261;33526;TAYAC;Dépenses d'équipement;31412.41;0.0;0.0;31412.41;0.03141241;130;241.63392307692308;1;;;;;;;;2;;;2024;130
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300563;Communauté d'agglomération Bassin d'Arcachon Sud (COBAS);6;Non;Non;Non;2;Non;33527;Le Teich;Commune;213305279;33527;LE TEICH;Dépenses d'équipement;2567700.64;0.0;0.0;2567700.64;2.56770064;9197;279.188935522453;1;;;;;;;;2;;;2024;9197
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301389;Communauté de communes Médullienne;3;Oui;Non;Non;2;Non;33528;Le Temple;Commune;213305287;33528;LE TEMPLE;Dépenses d'équipement;30897.05;0.0;0.0;30897.05;0.03089705;651;47.460906298003074;1;;;;;;;;2;;;2024;651
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300563;Communauté d'agglomération Bassin d'Arcachon Sud (COBAS);8;Non;Non;Oui;3;Non;33529;La Teste-de-Buch;Commune;213305295;33529;LA TESTE-DE-BUCH;Dépenses d'équipement;23581934.34;42997.56;0.0;23624931.9;23.6249319;26923;877.499977714222;1;;;;;;;;2;;;2024;26923
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301223;Communauté de communes du Grand Cubzaguais;3;Oui;Non;Non;1;Non;33530;Teuillac;Commune;213305303;33530;TEUILLAC;Dépenses d'équipement;28571.09;0.0;0.0;28571.09;0.02857109;893;31.994501679731243;1;;;;;;;;2;;;2024;893
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070092;Communauté d'agglomération du Libournais;2;Oui;Non;Non;2;Non;33531;Tizac-de-Curton;Commune;213305311;33531;TIZAC-DE-CURTON;Dépenses d'équipement;0.0;0.0;0.0;0.0;0.0;371;0.0;1;;;;;;;;2;;;2024;371
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070092;Communauté d'agglomération du Libournais;2;Oui;Non;Non;2;Non;33532;Tizac-de-Lapouyade;Commune;213305329;33532;TIZAC-DE-LAPOUYADE;Dépenses d'équipement;96683.67;0.0;0.0;96683.67;0.09668367;477;202.6911320754717;1;;;;;;;;2;;;2024;477
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;4;Non;Non;Non;2;Non;33533;Toulenne;Commune;213305337;33533;TOULENNE;Dépenses d'équipement;613297.12;0.0;0.0;613297.12;0.61329712;2839;216.02575554772807;1;;;;;;;;2;;;2024;2839
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301439;Communauté de communes des Portes de l'Entre-Deux-Mers;3;Non;Non;Non;2;Non;33534;Le Tourne;Commune;213305345;33534;LE TOURNE;Dépenses d'équipement;74926.0;0.0;0.0;74926.0;0.074926;834;89.83932853717026;1;;;;;;;;2;;;2024;834
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301355;Communauté de communes Les Coteaux Bordelais;6;Non;Non;Non;2;Non;33535;Tresses;Commune;213305352;33535;TRESSES;Dépenses d'équipement;7185691.57;340364.61;0.0;7526056.18;7.526056179999999;5145;1462.7903168124392;1;;;;;;;;2;;;2024;5145
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;2;Oui;Non;Non;1;Non;33536;Le Tuzan;Commune;213305360;33536;LE TUZAN;Dépenses d'équipement;151993.19;0.0;0.0;151993.19;0.15199319;264;575.7317803030303;1;;;;;;;;2;;;2024;264
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;2;Oui;Non;Non;1;Non;33537;Uzeste;Commune;213305378;33537;UZESTE;Dépenses d'équipement;248747.59;0.0;0.0;248747.59;0.24874759;487;510.7753388090349;1;;;;;;;;2;;;2024;487
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;3;Oui;Non;Non;1;Non;33538;Valeyrac;Commune;213305386;33538;VALEYRAC;Dépenses d'équipement;114281.31;0.0;0.0;114281.31;0.11428131;550;207.7842;1;;;;;;;;2;;;2024;550
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070092;Communauté d'agglomération du Libournais;5;Non;Non;Non;2;Non;33539;Vayres;Commune;213305394;33539;VAYRES;Dépenses d'équipement;102853.41;0.0;0.0;102853.41;0.10285341;4260;24.14399295774648;1;;;;;;;;2;;;2024;4260
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;4;Oui;Non;Oui;2;Non;33540;Vendays-Montalivet;Commune;213305402;33540;VENDAYS-MONTALIVET;Dépenses d'équipement;3289524.6;536260.46;0.0;3825785.06;3.82578506;2721;1406.0217052554208;1;;;;;;;;2;;;2024;2721
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;3;Non;Non;Non;2;Non;33541;Vensac;Commune;213305410;33541;VENSAC;Dépenses d'équipement;1706411.78;0.0;0.0;1706411.78;1.70641178;1108;1540.082833935018;1;;;;;;;;2;;;2024;1108
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301397;Communauté de communes du Fronsadais;3;Non;Non;Non;1;Non;33542;Vérac;Commune;213305428;33542;VERAC;Dépenses d'équipement;286144.64;0.0;0.0;286144.64;0.28614464;945;302.79856084656086;1;;;;;;;;2;;;2024;945
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;3;Non;Non;Oui;1;Non;33543;Verdelais;Commune;213305436;33543;VERDELAIS;Dépenses d'équipement;11878.31;33810.33;0.0;45688.64;0.04568864;1046;43.679388145315485;1;;;;;;;;2;;;2024;1046
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200070720;Communauté de communes Médoc Atlantique;3;Oui;Non;Oui;2;Non;33544;Le Verdon-sur-Mer;Commune;213305444;33544;LE VERDON-SUR-MER;Dépenses d'équipement;519169.94;235963.46;0.0;755133.4;0.7551334000000001;1380;547.198115942029;1;;;;;;;;2;;;2024;1380
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200069995;Communauté de communes Médoc Cœur de Presqu'île;3;Oui;Non;Non;1;Non;33545;Vertheuil;Commune;213305451;33545;VERTHEUIL;Dépenses d'équipement;877211.76;0.0;0.0;877211.76;0.87721176;1328;660.5510240963855;1;;;;;;;;2;;;2024;1328
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200035533;Communauté de communes du Grand Saint-Émilionnais;3;Oui;Non;Non;1;Non;33546;Vignonet;Commune;213305469;33546;VIGNONET;Dépenses d'équipement;110723.6;0.0;0.0;110723.6;0.1107236;504;219.68968253968256;1;;;;;;;;2;;;2024;504
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;200043974;Communauté de communes du Sud Gironde;3;Oui;Non;Non;1;Non;33547;Villandraut;Commune;213305477;33547;VILLANDRAUT;Dépenses d'équipement;359499.93;241684.14;0.0;601184.07;0.60118407;1156;520.0554238754324;1;;;;;;;;2;;;2024;1156
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301397;Communauté de communes du Fronsadais;3;Oui;Non;Non;2;Non;33548;Villegouge;Commune;213305485;33548;VILLEGOUGE;Dépenses d'équipement;642924.56;0.0;0.0;642924.56;0.6429245600000001;1307;491.9086151491967;1;;;;;;;;2;;;2024;1307
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243301215;Communauté de communes du Créonnais;2;Oui;Non;Non;1;Non;33549;Villenave-de-Rions;Commune;213305493;33549;VILLENAVE-DE-RIONS;Dépenses d'équipement;55091.54;0.0;0.0;55091.54;0.05509154;379;145.36026385224275;1;;;;;;;;2;;;2024;379
2024;Non;75;Nouvelle-Aquitaine;33;Gironde;243300316;Bordeaux Métropole;8;Non;Non;Non;2;Non;33550;Villenave-d'Ornon;Commune;213305501;33550;VILLENAVE-D'ORNON;Dépenses d'équipement;9089254.19;0.0;0.0;9089254.19;9.08925419;40776;222.9069597312144;1;;;;;;;;2;;;2024;40776
